ROW_INDEX,NV_APL_DATE,NV_DAY_NUM,NV_PEOPLE_NUM,NV_PLACE_NM
項目,申請入山日期,天數,人數,前往山域
52566,107年07月22日,1,7,北插天山(桃園市復興區)
52567,107年07月22日,2,3,武陵四秀(臺中市和平區)
52568,107年07月22日,1,6,合歡北峰(南投縣仁愛鄉)
52569,107年07月22日,2,3,玉山主峰(嘉義縣阿里山鄉)
52570,107年07月22日,1,3,北插天山(桃園市復興區)
52571,107年07月22日,1,6,塔蔓山(桃園市復興區)
52572,107年07月22日,2,11,加羅湖(宜蘭縣大同鄉)
52573,107年07月22日,1,2,日湯真山(屏東縣泰武鄉)
52574,107年07月22日,1,29,鳶嘴山(臺中市和平區)
52575,107年07月22日,1,5,檜谷山莊(屏東縣泰武鄉)
52576,107年07月22日,1,3,塔蔓山(桃園市復興區)
52577,107年07月22日,1,3,雪山主東峰(臺中市和平區)
52578,107年07月22日,1,1,武界(南投縣仁愛鄉)
52579,107年07月22日,1,3,二子山溫泉(花蓮縣萬榮鄉)
52580,107年07月22日,1,2,雪見(苗栗縣泰安鄉)
52581,107年07月22日,1,5,日湯真山(屏東縣泰武鄉)
52582,107年07月22日,3,5,雪山主東峰(臺中市和平區)
52583,107年07月22日,1,2,雪見(苗栗縣泰安鄉)
52584,107年07月22日,1,40,瓦拉米(花蓮縣卓溪鄉)
52585,107年07月22日,1,2,大鹿林道(苗栗縣泰安鄉)
52586,107年07月22日,1,26,塔蔓山(桃園市復興區)
52587,107年07月22日,2,3,奇萊南峰 、南華山(南投縣仁愛鄉)
52588,107年07月22日,1,4,日湯真山(屏東縣泰武鄉)
52589,107年07月22日,1,3,鳶嘴山(臺中市和平區)
52590,107年07月22日,1,5,鳶嘴山(臺中市和平區)
52591,107年07月22日,1,4,鳶嘴山(臺中市和平區)
52592,107年07月22日,1,4,鳶嘴山(臺中市和平區)
52593,107年07月22日,2,2,玉山主峰(嘉義縣阿里山鄉)
52594,107年07月22日,1,4,鳶嘴山(臺中市和平區)
52595,107年07月22日,2,3,松蘿湖(宜蘭縣大同鄉)
52596,107年07月22日,1,9,鳶嘴山(臺中市和平區)
52597,107年07月22日,1,5,稍來山(臺中市和平區)
52598,107年07月22日,1,3,鳶嘴山(臺中市和平區)
52599,107年07月22日,1,2,稍來山(臺中市和平區)
52600,107年07月22日,1,4,大漢林道(屏東縣春日鄉)
52601,107年07月22日,1,1,合歡北峰(南投縣仁愛鄉)
52602,107年07月22日,1,3,瑪家村(屏東縣瑪家鄉)
52603,107年07月22日,1,5,合歡北峰(南投縣仁愛鄉)
52604,107年07月22日,3,2,南華山(南投縣仁愛鄉)
52605,107年07月22日,1,9,澳花瀑布(宜蘭縣南澳鄉)
52606,107年07月22日,1,7,澳花瀑布(宜蘭縣南澳鄉)
52607,107年07月22日,1,8,澳花瀑布(宜蘭縣南澳鄉)
52608,107年07月22日,1,452,霧台村(屏東縣霧臺鄉)
52609,107年07月22日,1,476,霧台村(屏東縣霧臺鄉)
52610,107年07月22日,1,3,巴博庫魯山(桃園市復興區)
52611,107年07月22日,1,5,南插天山(桃園市復興區)/北插天山(桃園市復興區)
52612,107年07月22日,1,2,西巒大山(南投縣信義鄉)
52613,107年07月22日,1,3,北合歡山(南投縣仁愛鄉)/合歡西北峰(南投縣仁愛鄉)
52614,107年07月22日,1,3,錐麓古道(花蓮縣秀林鄉)
52615,107年07月22日,3,1,北二段(臺中市和平區)
52616,107年07月22日,1,5,南插天山(桃園市復興區)/北插天山(桃園市復興區)
52617,107年07月22日,1,4,合歡西峰(南投縣仁愛鄉)
52618,107年07月22日,2,4,水漾森林(嘉義縣阿里山鄉)
52619,107年07月22日,6,5,能高安東軍山(南投縣仁愛鄉)/能高安東軍山(花蓮縣萬榮鄉)/能高山(南投縣仁愛鄉)/能高越嶺(南投縣仁愛鄉)
52620,107年07月22日,1,8,玉山主峰(嘉義縣阿里山鄉)
52621,107年07月22日,4,7,嘉明湖(臺東縣海端鄉)
52622,107年07月22日,1,3,奇萊主山南峰(南投縣仁愛鄉)
52623,107年07月22日,2,3,雪山主東峰(臺中市和平區)
52624,107年07月22日,1,2,奇萊主山南峰(南投縣仁愛鄉)
52625,107年07月22日,4,3,玉山主東峰(嘉義縣阿里山鄉)/玉山主東峰(南投縣信義鄉)/玉山後五峰(高雄市桃源區)/玉山後五峰(嘉義縣阿里山鄉)
52626,107年07月22日,6,3,雪山西稜(苗栗縣泰安鄉)/雪山西稜(臺中市和平區)
52627,107年07月22日,1,1,屏東縣泰武鄉各村(屏東縣泰武鄉)
52628,107年07月22日,2,4,100林道(宜蘭縣大同鄉)
52629,107年07月22日,2,7,松蘿湖(宜蘭縣大同鄉)
52630,107年07月22日,1,5,玉山主峰(嘉義縣阿里山鄉)
52631,107年07月22日,2,1,合歡西北峰(南投縣仁愛鄉)
52632,107年07月22日,1,6,玉山前峰(嘉義縣阿里山鄉)
52633,107年07月22日,2,1,奇萊南峰 、南華山(南投縣仁愛鄉)
52634,107年07月22日,1,1,玉山前峰(嘉義縣阿里山鄉)
52635,107年07月22日,7,7,北大武山(屏東縣泰武鄉)
52636,107年07月22日,3,10,鈴鳴山(臺中市和平區)/閂山(臺中市和平區)/桃山(臺中市和平區)/裡冷產業道路(臺中市和平區)/鈴鳴山(花蓮縣秀林鄉)
52637,107年07月22日,3,12,鈴鳴山(臺中市和平區)/閂山(臺中市和平區)/桃山(臺中市和平區)/裡冷產業道路(臺中市和平區)/鈴鳴山(花蓮縣秀林鄉)
52638,107年07月22日,2,3,北大武山(屏東縣泰武鄉)
52639,107年07月22日,3,4,玉山群峰(嘉義縣阿里山鄉)
52640,107年07月22日,4,3,翠池(苗栗縣泰安鄉)/雪山主東峰(臺中市和平區)/志佳陽山(臺中市和平區)/雪山北峰(苗栗縣泰安鄉)
52641,107年07月22日,3,2,翠池(苗栗縣泰安鄉)/雪山主東峰(臺中市和平區)
52642,107年07月22日,2,2,玉山主峰(嘉義縣阿里山鄉)
52643,107年07月22日,1,19,鳶嘴山(臺中市和平區)
52644,107年07月22日,1,2,北大武山(屏東縣泰武鄉)
52645,107年07月22日,1,5,北插天山(桃園市復興區)
52646,107年07月22日,2,2,玉山群峰(嘉義縣阿里山鄉)
52647,107年07月22日,1,8,羊頭山(花蓮縣秀林鄉)
52648,107年07月22日,1,1,檜谷山莊(屏東縣泰武鄉)
52649,107年07月22日,2,2,奇萊主北峰(南投縣仁愛鄉)
52650,107年07月22日,2,2,西巒大山(南投縣信義鄉)
52651,107年07月22日,1,2,合歡北峰(南投縣仁愛鄉)
52652,107年07月22日,2,2,白姑大山(南投縣仁愛鄉)
52653,107年07月22日,1,2,檜谷山莊(屏東縣泰武鄉)
52654,107年07月22日,1,2,檜谷山莊(屏東縣泰武鄉)
52655,107年07月22日,3,2,雪山主東峰(臺中市和平區)
52656,107年07月22日,2,2,三叉向陽嘉明湖(高雄市桃源區)
52657,107年07月22日,3,4,大霸群峰(苗栗縣泰安鄉)
52658,107年07月22日,3,3,大霸群峰(苗栗縣泰安鄉)/武陵四秀(臺中市和平區)
52659,107年07月22日,2,4,合歡北峰(南投縣仁愛鄉)
52660,107年07月22日,1,2,松蘿湖(宜蘭縣大同鄉)
52661,107年07月22日,4,2,能高安東軍山(花蓮縣萬榮鄉)
52662,107年07月22日,3,2,天池(南投縣仁愛鄉)
52663,107年07月22日,1,1,合歡西峰(南投縣仁愛鄉)
52664,107年07月22日,3,11,三叉向陽嘉明湖(高雄市桃源區)/三叉向陽嘉明湖(臺東縣海端鄉)
52665,107年07月22日,1,1,北大武山(屏東縣泰武鄉)
52666,107年07月22日,3,4,大霸群峰(苗栗縣泰安鄉)
52667,107年07月22日,2,6,玉山群峰(嘉義縣阿里山鄉)
52668,107年07月22日,2,2,奇萊南峰 、南華山(南投縣仁愛鄉)
52669,107年07月22日,2,1,西巒大山(南投縣信義鄉)/人倫林道(南投縣信義鄉)/雙龍村(南投縣信義鄉)
52670,107年07月22日,2,2,108林班地(臺中市和平區)/波津加山(臺中市和平區)
52671,107年07月22日,6,5,北一段(臺中市和平區)/北一段(宜蘭縣大同鄉)
52672,107年07月22日,2,5,雪山主東峰(臺中市和平區)
52673,107年07月22日,2,2,加羅湖(宜蘭縣大同鄉)
52674,107年07月22日,2,12,玉山主西峰(嘉義縣阿里山鄉)
52675,107年07月22日,2,3,玉山主西峰(嘉義縣阿里山鄉)
52676,107年07月22日,3,2,能高山(南投縣仁愛鄉)
52677,107年07月22日,2,1,玉山主西峰(嘉義縣阿里山鄉)
52678,107年07月22日,2,5,合歡西北峰(南投縣仁愛鄉)
52679,107年07月22日,1,4,北合歡山(南投縣仁愛鄉)
52680,107年07月22日,2,2,奇萊南峰 、南華山(南投縣仁愛鄉)
52681,107年07月22日,2,8,畢祿山(南投縣仁愛鄉)
52682,107年07月22日,2,2,玉山群峰(嘉義縣阿里山鄉)
52683,107年07月22日,2,2,奇萊南峰 、南華山(南投縣仁愛鄉)
52684,107年07月22日,3,8,奇萊主北峰(南投縣仁愛鄉)/奇萊主北峰(花蓮縣秀林鄉)/奇萊主山(南投縣仁愛鄉)/奇萊北峰(花蓮縣秀林鄉)/奇萊主山(花蓮縣秀林鄉)
52685,107年07月22日,2,4,玉山群峰(嘉義縣阿里山鄉)
52686,107年07月22日,2,4,玉山群峰(嘉義縣阿里山鄉)
52687,107年07月22日,1,1,合歡西北峰(南投縣仁愛鄉)
52688,107年07月22日,1,2,桃山(臺中市和平區)
52689,107年07月22日,5,6,南湖大山(臺中市和平區)/南湖北山(宜蘭縣大同鄉)/馬比杉山(花蓮縣秀林鄉)/南湖大山(宜蘭縣大同鄉)/審馬陣山(宜蘭縣大同鄉)/巴巴山(花蓮縣秀林鄉)/南湖群峰(花蓮縣秀林鄉)
52690,107年07月22日,2,7,北大武山(屏東縣泰武鄉)
52691,107年07月22日,2,2,瓦拉米(花蓮縣卓溪鄉)
52692,107年07月22日,1,1,檜谷山莊(屏東縣泰武鄉)
52693,107年07月22日,2,10,三叉向陽嘉明湖(臺東縣海端鄉)
52694,107年07月22日,1,1,檜谷山莊(屏東縣泰武鄉)
52695,107年07月22日,3,2,三叉向陽嘉明湖(臺東縣海端鄉)
52696,107年07月22日,2,4,三叉向陽嘉明湖(臺東縣海端鄉)
52697,107年07月22日,2,2,100林道(宜蘭縣大同鄉)
52698,107年07月22日,2,4,三叉向陽嘉明湖(高雄市桃源區)
52699,107年07月22日,1,1,玉山前峰(嘉義縣阿里山鄉)
52700,107年07月22日,2,11,玉山主西峰(嘉義縣阿里山鄉)
52701,107年07月22日,1,1,合歡西峰(南投縣仁愛鄉)
52702,107年07月22日,1,1,北大武山(屏東縣泰武鄉)
52703,107年07月22日,4,2,南湖大山(臺中市和平區)/南湖北山(宜蘭縣大同鄉)/馬比杉山(花蓮縣秀林鄉)/南湖大山(宜蘭縣大同鄉)/審馬陣山(宜蘭縣大同鄉)/巴巴山(花蓮縣秀林鄉)/南湖群峰(花蓮縣秀林鄉)
52704,107年07月22日,1,1,北大武山(屏東縣泰武鄉)
52705,107年07月22日,1,2,檜谷山莊(屏東縣泰武鄉)
52706,107年07月22日,1,2,合歡北峰(南投縣仁愛鄉)
52707,107年07月22日,3,2,奇萊主北峰(南投縣仁愛鄉)
52708,107年07月22日,2,2,奇萊南峰 、南華山(南投縣仁愛鄉)
52709,107年07月22日,1,5,松蘿湖(宜蘭縣大同鄉)
52710,107年07月22日,2,4,水樣森林(嘉義縣阿里山鄉)
52711,107年07月22日,1,16,塔蔓山(桃園市復興區)
52712,107年07月22日,1,9,玉山主北峰(南投縣信義鄉)
52713,107年07月22日,2,3,畢祿山(南投縣仁愛鄉)/畢祿山(花蓮縣秀林鄉)/羊頭山(花蓮縣秀林鄉)/鋸山(花蓮縣秀林鄉)
52714,107年07月22日,2,10,松蘿湖(宜蘭縣大同鄉)
52715,107年07月22日,2,3,玉山主前西峰(嘉義縣阿里山鄉)/玉山主北峰(南投縣信義鄉)/玉山主北北峰(嘉義縣阿里山鄉)/玉山主北北峰(南投縣信義鄉)/玉山主西峰(嘉義縣阿里山鄉)
52716,107年07月22日,4,4,翠池(苗栗縣泰安鄉)/雪山主東峰(臺中市和平區)/雪山北峰(苗栗縣泰安鄉)
52717,107年07月22日,2,9,奇萊南峰 、南華山(南投縣仁愛鄉)
52718,107年07月22日,4,3,八大秀(南投縣信義鄉)
52719,107年07月22日,3,1,奇萊主北峰(南投縣仁愛鄉)
52720,107年07月22日,1,1,北大武山(屏東縣泰武鄉)
52721,107年07月22日,3,1,玉山群峰(嘉義縣阿里山鄉)
52722,107年07月22日,1,3,奇萊主北峰(南投縣仁愛鄉)
52723,107年07月22日,4,6,南湖群峰(宜蘭縣大同鄉)
52724,107年07月22日,1,2,合歡西峰(南投縣仁愛鄉)
52725,107年07月22日,4,10,三叉向陽嘉明湖(臺東縣海端鄉)
52726,107年07月22日,2,4,合歡西北峰(南投縣仁愛鄉)
52727,107年07月22日,2,2,玉山群峰(嘉義縣阿里山鄉)
52728,107年07月22日,1,2,合歡西北峰(南投縣仁愛鄉)
52729,107年07月22日,3,4,三叉向陽嘉明湖(臺東縣海端鄉)
52730,107年07月23日,1,2,北大武山(屏東縣泰武鄉)
52731,107年07月23日,2,5,奇萊南峰 、南華山(南投縣仁愛鄉)
52732,107年07月23日,1,2,三民林道(花蓮縣卓溪鄉)
52733,107年07月23日,2,1,奇萊南峰 、南華山(南投縣仁愛鄉)
52734,107年07月23日,2,2,合歡西峰(南投縣仁愛鄉)
52735,107年07月23日,1,2,玉山主峰(嘉義縣阿里山鄉)
52736,107年07月23日,2,1,玉山主北峰(南投縣信義鄉)
52737,107年07月23日,1,4,合歡北峰(南投縣仁愛鄉)
52738,107年07月23日,2,2,玉山主北峰(南投縣信義鄉)
52739,107年07月23日,2,4,玉山群峰(嘉義縣阿里山鄉)
52740,107年07月23日,1,4,武陵四秀(臺中市和平區)
52741,107年07月23日,1,12,鳶嘴山(臺中市和平區)/稍來山(臺中市和平區)
52742,107年07月23日,1,14,武界(南投縣仁愛鄉)
52743,107年07月23日,4,2,觀霧(苗栗縣泰安鄉)
52744,107年07月23日,1,6,武界(南投縣仁愛鄉)
52745,107年07月23日,2,5,日據越嶺古道瓦拉米(花蓮縣卓溪鄉)
52746,107年07月23日,7,12,中央尖山(臺中市和平區)
52747,107年07月23日,3,2,武陵四秀(臺中市和平區)
52748,107年07月23日,1,44,松蘿湖(宜蘭縣大同鄉)
52749,107年07月23日,3,1,北大武山(屏東縣泰武鄉)
52750,107年07月23日,1,203,霧台村(屏東縣霧臺鄉)
52751,107年07月23日,2,5,加羅湖(宜蘭縣大同鄉)
52752,107年07月23日,1,4,合歡西北峰(南投縣仁愛鄉)/合歡西峰(南投縣仁愛鄉)
52753,107年07月23日,2,3,南華山(南投縣仁愛鄉)
52754,107年07月23日,1,9,塔蔓山(桃園市復興區)
52755,107年07月23日,2,2,奇萊南峰 、南華山(南投縣仁愛鄉)
52756,107年07月23日,2,8,加羅湖(宜蘭縣大同鄉)
52757,107年07月23日,1,2,橫嶺山(臺中市和平區)
52758,107年07月23日,1,2,合歡西北峰(南投縣仁愛鄉)
52759,107年07月23日,2,3,天池(南投縣仁愛鄉)/奇萊南峰 、南華山(南投縣仁愛鄉)
52760,107年07月23日,3,6,北大武山(屏東縣泰武鄉)
52761,107年07月23日,3,6,北大武山(屏東縣泰武鄉)
52762,107年07月23日,2,7,奇萊南峰 、南華山(南投縣仁愛鄉)
52763,107年07月23日,1,4,松蘿湖(宜蘭縣大同鄉)
52764,107年07月23日,3,10,西巒大山(南投縣信義鄉)
52765,107年07月23日,1,2,檜谷山莊(屏東縣泰武鄉)
52766,107年07月23日,2,3,玉山主峰(嘉義縣阿里山鄉)
52767,107年07月23日,3,5,白姑大山(臺中市和平區)
52768,107年07月23日,8,3,南二段(臺東縣海端鄉)/南二段(南投縣信義鄉)
52769,107年07月23日,3,1,100林道(宜蘭縣大同鄉)/司馬庫斯古道(宜蘭縣大同鄉)
52770,107年07月23日,1,2,合歡北峰(南投縣仁愛鄉)
52771,107年07月23日,2,10,郡大山 、西巒大山(南投縣信義鄉)
52772,107年07月23日,1,7,小奇萊步道(南投縣仁愛鄉)
52773,107年07月23日,2,7,奇萊南峰 、南華山(南投縣仁愛鄉)
52774,107年07月23日,1,2,小奇萊步道(南投縣仁愛鄉)
52775,107年07月23日,1,7,合歡北峰(南投縣仁愛鄉)
52776,107年07月23日,1,8,北大武山(屏東縣泰武鄉)
52777,107年07月23日,2,5,合歡北峰(南投縣仁愛鄉)/合歡西峰(南投縣仁愛鄉)
52778,107年07月23日,2,13,南華山(南投縣仁愛鄉)/奇萊南峰 、南華山(南投縣仁愛鄉)
52779,107年07月23日,2,1,翠池(苗栗縣泰安鄉)/雪山主東峰(臺中市和平區)/志佳陽山(臺中市和平區)
52780,107年07月23日,2,1,奇萊主北峰(南投縣仁愛鄉)
52781,107年07月23日,4,12,八大秀(南投縣信義鄉)
52782,107年07月23日,2,16,奇萊南峰 、南華山(南投縣仁愛鄉)
52783,107年07月23日,1,4,小奇萊步道(南投縣仁愛鄉)
52784,107年07月23日,2,1,北合歡山(南投縣仁愛鄉)
52785,107年07月23日,1,1,玉山主西峰(嘉義縣阿里山鄉)
52786,107年07月23日,1,13,北大武山(屏東縣泰武鄉)
52787,107年07月23日,3,8,三叉向陽嘉明湖(高雄市桃源區)/三叉向陽嘉明湖(臺東縣海端鄉)/向陽山(高雄市桃源區)/向陽山(臺東縣海端鄉)
52788,107年07月23日,2,8,畢祿山(南投縣仁愛鄉)/畢祿山(花蓮縣秀林鄉)/羊頭山(花蓮縣秀林鄉)/鋸山(花蓮縣秀林鄉)
52789,107年07月23日,1,1,奇萊主北峰(南投縣仁愛鄉)/奇萊主北峰(花蓮縣秀林鄉)/奇萊主山(南投縣仁愛鄉)/奇萊北峰(花蓮縣秀林鄉)/奇萊主山(花蓮縣秀林鄉)
52790,107年07月23日,8,1,Y型聖稜線(臺中市和平區)
52791,107年07月23日,1,1,合歡西北峰(南投縣仁愛鄉)
52792,107年07月23日,1,4,池有山(臺中市和平區)/桃山(臺中市和平區)
52793,107年07月23日,2,3,北大武山(屏東縣泰武鄉)
52794,107年07月23日,2,2,奇萊主北峰(南投縣仁愛鄉)/奇萊主北峰(花蓮縣秀林鄉)/奇萊主山(南投縣仁愛鄉)/奇萊北峰(花蓮縣秀林鄉)/奇萊主山(花蓮縣秀林鄉)
52795,107年07月23日,1,3,奇萊主北峰(南投縣仁愛鄉)/奇萊主北峰(花蓮縣秀林鄉)/奇萊主山(南投縣仁愛鄉)/奇萊北峰(花蓮縣秀林鄉)/奇萊主山(花蓮縣秀林鄉)
52796,107年07月23日,3,1,玉山主峰(嘉義縣阿里山鄉)/玉山前峰(嘉義縣阿里山鄉)
52797,107年07月23日,3,1,巴博庫魯山(桃園市復興區)/玫瑰西斯魔山(桃園市復興區)/塔蔓山(桃園市復興區)
52798,107年07月23日,3,3,南湖大山(臺中市和平區)/南湖北山(宜蘭縣大同鄉)/馬比杉山(花蓮縣秀林鄉)/南湖大山(宜蘭縣大同鄉)/審馬陣山(宜蘭縣大同鄉)/巴巴山(花蓮縣秀林鄉)/南湖群峰(花蓮縣秀林鄉)
52799,107年07月23日,1,7,玉山主西峰(嘉義縣阿里山鄉)
52800,107年07月23日,1,1,松蘿湖(宜蘭縣大同鄉)
52801,107年07月23日,2,3,松蘿湖(宜蘭縣大同鄉)
52802,107年07月23日,3,2,北大武山(屏東縣泰武鄉)
52803,107年07月23日,2,4,武陵四秀(臺中市和平區)
52804,107年07月23日,10,7,雪山主東峰(臺中市和平區)/雪山北峰(苗栗縣泰安鄉)/素密達山(苗栗縣泰安鄉)/品田山(臺中市和平區)/桃山(臺中市和平區)
52805,107年07月23日,2,4,合歡北峰(南投縣仁愛鄉)
52806,107年07月23日,2,1,玉山群峰(嘉義縣阿里山鄉)
52807,107年07月23日,2,3,加羅湖(宜蘭縣大同鄉)
52808,107年07月23日,2,5,合歡北峰(南投縣仁愛鄉)
52809,107年07月23日,4,2,南玉山(高雄市桃源區)/東小南山(高雄市桃源區)/玉山南峰(高雄市桃源區)/鹿山(高雄市桃源區)
52810,107年07月23日,1,2,奇萊主山南峰(南投縣仁愛鄉)
52811,107年07月23日,1,4,北大武山(屏東縣泰武鄉)
52812,107年07月23日,4,9,大劍山(臺中市和平區)/小劍山(臺中市和平區)
52813,107年07月23日,3,2,大劍山(臺中市和平區)
52814,107年07月23日,3,9,玉山群峰(嘉義縣阿里山鄉)
52815,107年07月23日,4,2,南湖大山(臺中市和平區)/南湖北山(宜蘭縣大同鄉)/馬比杉山(花蓮縣秀林鄉)/南湖大山(宜蘭縣大同鄉)/審馬陣山(宜蘭縣大同鄉)/巴巴山(花蓮縣秀林鄉)/南湖群峰(花蓮縣秀林鄉)
52816,107年07月23日,5,2,南湖大山(臺中市和平區)/南湖北山(宜蘭縣大同鄉)/馬比杉山(花蓮縣秀林鄉)/南湖大山(宜蘭縣大同鄉)/審馬陣山(宜蘭縣大同鄉)/巴巴山(花蓮縣秀林鄉)/南湖群峰(花蓮縣秀林鄉)
52817,107年07月23日,1,3,北大武山(屏東縣泰武鄉)
52818,107年07月23日,2,6,松蘿湖(宜蘭縣大同鄉)
52819,107年07月23日,8,5,秀姑巒山(南投縣信義鄉)/馬博拉斯山(南投縣信義鄉)/駒盆山(南投縣信義鄉)/馬利加南山(花蓮縣卓溪鄉)/馬西山(花蓮縣卓溪鄉)/喀西帕南山(花蓮縣卓溪鄉)
52820,107年07月23日,1,2,合歡西峰(南投縣仁愛鄉)
52821,107年07月23日,2,3,奇萊主北峰(南投縣仁愛鄉)/奇萊主北峰(花蓮縣秀林鄉)/奇萊主山(南投縣仁愛鄉)/奇萊北峰(花蓮縣秀林鄉)/奇萊主山(花蓮縣秀林鄉)
52822,107年07月23日,2,3,加羅湖(宜蘭縣大同鄉)
52823,107年07月23日,3,5,雪山主東峰(臺中市和平區)
52824,107年07月23日,2,5,加羅湖(宜蘭縣大同鄉)
52825,107年07月23日,4,4,710林道(臺中市和平區)/中央山脈北一段(宜蘭縣大同鄉)
52826,107年07月23日,2,3,松蘿湖(宜蘭縣大同鄉)
52827,107年07月23日,2,1,白姑大山(臺中市和平區)/白姑大山(南投縣仁愛鄉)
52828,107年07月23日,3,2,南湖大山(臺中市和平區)/南湖北山(宜蘭縣大同鄉)/馬比杉山(花蓮縣秀林鄉)/南湖大山(宜蘭縣大同鄉)/審馬陣山(宜蘭縣大同鄉)/巴巴山(花蓮縣秀林鄉)/南湖群峰(花蓮縣秀林鄉)
52829,107年07月23日,3,2,南湖北山(宜蘭縣大同鄉)
52830,107年07月23日,2,4,奇萊主北峰(南投縣仁愛鄉)/奇萊主北峰(花蓮縣秀林鄉)/奇萊主山(南投縣仁愛鄉)/奇萊北峰(花蓮縣秀林鄉)/奇萊主山(花蓮縣秀林鄉)
52831,107年07月23日,1,7,合歡西峰(南投縣仁愛鄉)
52832,107年07月23日,2,4,奇萊南峰 、南華山(南投縣仁愛鄉)
52833,107年07月23日,1,2,玉山主西峰(嘉義縣阿里山鄉)
52834,107年07月23日,4,8,南湖大山(臺中市和平區)/南湖北山(宜蘭縣大同鄉)/馬比杉山(花蓮縣秀林鄉)/南湖大山(宜蘭縣大同鄉)/審馬陣山(宜蘭縣大同鄉)/巴巴山(花蓮縣秀林鄉)/南湖群峰(花蓮縣秀林鄉)
52835,107年07月23日,2,2,玉山群峰(嘉義縣阿里山鄉)
52836,107年07月23日,1,9,合歡西北峰(南投縣仁愛鄉)
52837,107年07月23日,1,2,合歡西北峰(南投縣仁愛鄉)
52838,107年07月23日,6,1,南三段(南投縣信義鄉)/南三段(花蓮縣萬榮鄉)/南三段(花蓮縣卓溪鄉)
52839,107年07月23日,3,3,南湖大山(臺中市和平區)/南湖大山(宜蘭縣大同鄉)
52840,107年07月23日,1,1,合歡西峰(南投縣仁愛鄉)
52841,107年07月23日,1,1,北大武山(屏東縣泰武鄉)
52842,107年07月23日,3,1,大霸群峰(苗栗縣泰安鄉)
52843,107年07月23日,3,1,南湖群峰(臺中市和平區)/南湖群峰(宜蘭縣大同鄉)/南湖中央尖山(臺中市和平區)/南湖中央尖山(花蓮縣秀林鄉)/南湖大山(臺中市和平區)/南湖大山(宜蘭縣大同鄉)
52844,107年07月23日,1,5,玉山主西峰(嘉義縣阿里山鄉)
52845,107年07月23日,1,1,北大武山(屏東縣泰武鄉)
52846,107年07月23日,3,2,翠池(苗栗縣泰安鄉)/雪山主東峰(臺中市和平區)
52847,107年07月23日,2,5,北大武山(屏東縣泰武鄉)
52848,107年07月23日,1,1,合歡西北峰(南投縣仁愛鄉)
52849,107年07月23日,8,4,日據越嶺接八通關古道(南投縣信義鄉)/日據越嶺接八通關古道(花蓮縣卓溪鄉)
52850,107年07月23日,2,16,奇萊南峰 、南華山(南投縣仁愛鄉)
52851,107年07月23日,2,6,北大武山(屏東縣泰武鄉)
52852,107年07月23日,3,2,大霸群峰(苗栗縣泰安鄉)
52853,107年07月23日,3,2,屯原(南投縣仁愛鄉)/天池(南投縣仁愛鄉)/奇萊南峰 、南華山(南投縣仁愛鄉)
52854,107年07月23日,1,1,玉山主峰(嘉義縣阿里山鄉)
52855,107年07月23日,3,7,北二段(臺中市和平區)/北二段(花蓮縣秀林鄉)/甘薯峰(臺中市和平區)/無明山(臺中市和平區)/無明山(花蓮縣秀林鄉)/甘薯峰(花蓮縣秀林鄉)/鬼門關峰(花蓮縣秀林鄉)
52856,107年07月23日,2,6,能高越嶺(南投縣仁愛鄉)
52857,107年07月23日,3,2,奇萊南峰 、南華山(南投縣仁愛鄉)
52858,107年07月23日,3,8,翠池(苗栗縣泰安鄉)/雪山主東峰(臺中市和平區)
52859,107年07月23日,1,4,嘉明湖(臺東縣海端鄉)
52860,107年07月23日,1,7,合歡西峰(南投縣仁愛鄉)
52861,107年07月23日,3,14,奇萊南峰 、南華山(南投縣仁愛鄉)
52862,107年07月23日,1,1,奇萊主北峰(南投縣仁愛鄉)/奇萊主北峰(花蓮縣秀林鄉)/奇萊主山(南投縣仁愛鄉)/奇萊北峰(花蓮縣秀林鄉)/奇萊主山(花蓮縣秀林鄉)
52863,107年07月23日,1,1,玉山主峰(嘉義縣阿里山鄉)
52864,107年07月23日,2,2,合歡北峰(南投縣仁愛鄉)
52865,107年07月23日,2,6,武陵四秀(臺中市和平區)
52866,107年07月23日,2,8,南湖大山(臺中市和平區)/南湖北山(宜蘭縣大同鄉)/馬比杉山(花蓮縣秀林鄉)/南湖大山(宜蘭縣大同鄉)/審馬陣山(宜蘭縣大同鄉)/巴巴山(花蓮縣秀林鄉)/南湖群峰(花蓮縣秀林鄉)
52867,107年07月23日,2,5,雪山主東峰(臺中市和平區)
52868,107年07月23日,2,4,北大武山(屏東縣泰武鄉)
52869,107年07月23日,1,4,赫威神木(桃園市復興區)
52870,107年07月23日,3,5,大霸群峰(苗栗縣泰安鄉)
52871,107年07月23日,2,3,合歡北峰(南投縣仁愛鄉)
52872,107年07月23日,1,3,奇萊主山南峰(南投縣仁愛鄉)
52873,107年07月23日,2,3,畢祿山(南投縣仁愛鄉)/畢祿山(花蓮縣秀林鄉)/羊頭山(花蓮縣秀林鄉)/鋸山(花蓮縣秀林鄉)
52874,107年07月23日,1,3,玉山主峰(嘉義縣阿里山鄉)
52875,107年07月23日,2,12,池有山(臺中市和平區)/桃山(臺中市和平區)
52876,107年07月23日,1,9,合歡山(南投縣仁愛鄉)/北合歡山(南投縣仁愛鄉)
52877,107年07月23日,4,2,大霸群峰(苗栗縣泰安鄉)
52878,107年07月23日,1,2,北大武山(屏東縣泰武鄉)
